Train_Number,Leg_OD,Leg_ID,Date,Total_Capacity,Total_Utilised,Occupancy,Total_Packs,Packs_Used,Unassigned_Containers,Unassigned_Length
2BM4,BFT-SFT,1,2025-08-25,1102.1568000000002,1053.3888000000002,0.9557522123893805,18,18,19,121.92
2BM4,BFT-SFT,1,2025-09-01,1102.1568000000002,605.028,0.5489491150442477,18,10,0,0.0
2BM4,BFT-SFT,1,2025-09-08,1102.1568000000002,1063.4472000000003,0.9648783185840709,18,18,0,0.0
2BM4,BFT-SFT,1,2025-09-15,1102.1568000000002,1053.6936000000003,0.956028761061947,18,18,31,225.55200000000002
2BM4,BFT-SFT,1,2025-09-22,1102.1568000000002,1042.1112000000003,0.9455199115044248,18,18,944,5766.816000000001
2BM4,BFT-SFT,1,2025-09-29,1102.1568000000002,589.4832,0.5348451327433628,18,11,0,0.0
2BM4,BFT-SFT,1,2025-10-06,1102.1568000000002,493.16639999999995,0.44745575221238926,18,8,0,0.0
2BM4,BFT-SFT,1,2025-10-13,1102.1568000000002,949.7568000000002,0.8617256637168142,18,16,0,0.0
2BM4,BFT-SFT,1,2025-10-20,1102.1568000000002,951.5856000000002,0.8633849557522124,18,16,0,0.0
2BM4,BFT-SFT,1,2025-10-27,1102.1568000000002,1045.7688,0.9488384955752212,18,18,0,0.0
2BM4,BFT-SFT,1,2025-11-03,1102.1568000000002,1084.1736000000003,0.9836836283185841,18,18,32,225.55200000000002
2BM4,BFT-SFT,1,2025-11-10,1102.1568000000002,1068.6288000000002,0.9695796460176991,18,18,22,170.68800000000002
2BM4,BFT-SFT,1,2025-11-17,1102.1568000000002,1067.1048000000003,0.9681969026548674,18,18,16,103.632
2BM4,BFT-SFT,1,2025-11-24,1102.1568000000002,1064.9712000000002,0.9662610619469026,18,18,2,24.384
2BM4,BFT-SFT,1,2025-12-08,1102.1568000000002,1096.0608000000002,0.9944690265486725,18,18,33,268.224
2BM4,BFT-SFT,1,2025-12-15,1102.1568000000002,1072.2864000000002,0.9728982300884955,18,18,39,268.224
2BM4,BFT-SFT,1,2025-12-22,1102.1568000000002,1070.4576000000002,0.9712389380530974,18,18,43,292.608
2BM4,SFT-MFT,2,2025-01-06,1102.1568000000002,1063.7520000000002,0.9651548672566371,18,18,17,103.632
2BM4,SFT-MFT,2,2025-01-13,1102.1568000000002,1075.6392000000003,0.9759402654867257,18,18,42,292.608
2BM4,SFT-MFT,2,2025-01-20,1102.1568000000002,1082.0400000000002,0.9817477876106194,18,18,33,256.03200000000004
2BM4,SFT-MFT,2,2025-01-27,1102.1568000000002,1080.5160000000003,0.9803650442477877,18,18,33,292.608
2BM4,SFT-MFT,2,2025-02-03,1102.1568000000002,1058.2656000000002,0.9601769911504424,18,18,18,109.72800000000001
2BM4,SFT-MFT,2,2025-02-10,1102.1568000000002,1051.2552000000003,0.953816371681416,18,18,10,60.96
2BM4,SFT-MFT,2,2025-02-17,1102.1568000000002,1049.4264000000003,0.9521570796460178,18,18,38,231.64800000000002
2BM4,SFT-MFT,2,2025-02-24,1102.1568000000002,1060.3992000000003,0.9621128318584071,18,18,6,36.576
2BM4,SFT-MFT,2,2025-03-03,1102.1568000000002,876.9096000000002,0.7956305309734514,18,14,0,0.0
2BM4,SFT-MFT,2,2025-03-10,1102.1568000000002,962.5584000000002,0.8733407079646018,18,15,0,0.0
2BM4,SFT-MFT,2,2025-03-17,1102.1568000000002,922.3248000000002,0.8368362831858407,18,14,0,0.0
2BM4,SFT-MFT,2,2025-03-24,1102.1568000000002,979.0176000000002,0.8882743362831859,18,16,0,0.0
2BM4,SFT-MFT,2,2025-03-31,1102.1568000000002,449.8847999999999,0.4081858407079645,18,7,0,0.0
2BM4,SFT-MFT,2,2025-04-07,1102.1568000000002,1052.4744000000003,0.9549225663716815,18,18,30,243.84
2BM4,SFT-MFT,2,2025-04-14,1102.1568000000002,821.7408000000001,0.745575221238938,18,14,0,0.0
2BM4,SFT-MFT,2,2025-04-21,1102.1568000000002,1091.1840000000002,0.9900442477876106,18,18,107,1364.2848000000001
2BM4,SFT-MFT,2,2025-04-28,1102.1568000000002,611.4287999999999,0.5547566371681414,18,10,0,0.0
2BM4,SFT-MFT,2,2025-05-05,1102.1568000000002,211.5312,0.19192477876106193,18,4,0,0.0
2BM4,SFT-MFT,2,2025-05-12,1102.1568000000002,1098.4992000000002,0.9966814159292036,18,18,456,6521.500800000001
2BM4,SFT-MFT,2,2025-05-19,1102.1568000000002,1068.0192000000002,0.9690265486725663,18,18,21,128.01600000000002
2BM4,SFT-MFT,2,2025-05-26,1102.1568000000002,1074.7248000000002,0.9751106194690266,18,18,17,109.72800000000001
2BM4,SFT-MFT,2,2025-06-02,1102.1568000000002,516.0263999999999,0.468196902654867,18,9,0,0.0
2BM4,SFT-MFT,2,2025-06-09,1102.1568000000002,1039.9776000000002,0.9435840707964601,18,18,3,18.288
2BM4,SFT-MFT,2,2025-06-16,1102.1568000000002,1046.3784000000003,0.949391592920354,18,18,1,6.096
2BM4,SFT-MFT,2,2025-06-23,1102.1568000000002,1033.8816000000002,0.9380530973451328,18,18,19,115.82400000000001
2BM4,SFT-MFT,2,2025-06-30,1102.1568000000002,476.09759999999994,0.4319690265486724,18,8,0,0.0
2BM4,SFT-MFT,2,2025-07-07,1102.1568000000002,1045.1592000000003,0.9482853982300886,18,18,5,54.864000000000004
2BM4,SFT-MFT,2,2025-07-14,1102.1568000000002,1054.6080000000002,0.956858407079646,18,18,3,18.288
2BM4,SFT-MFT,2,2025-07-21,1102.1568000000002,961.3392000000002,0.8722345132743363,18,17,1,18.288
2BM4,SFT-MFT,2,2025-07-28,1102.1568000000002,1049.7312000000002,0.952433628318584,18,18,3,18.288
2BM4,SFT-MFT,2,2025-08-04,1102.1568000000002,1050.3408000000002,0.9529867256637168,18,18,18,121.92
2BM4,SFT-MFT,2,2025-08-11,1102.1568000000002,1059.7896000000003,0.9615597345132745,18,18,19,128.01600000000002
2BM4,SFT-MFT,2,2025-08-18,1102.1568000000002,1063.1424000000002,0.9646017699115044,18,18,380,2346.96
2BM4,SFT-MFT,2,2025-08-25,1102.1568000000002,1053.3888000000002,0.9557522123893805,18,18,19,121.92
2BM4,SFT-MFT,2,2025-09-01,1102.1568000000002,605.028,0.5489491150442477,18,10,0,0.0
2BM4,SFT-MFT,2,2025-09-08,1102.1568000000002,1063.4472000000003,0.9648783185840709,18,18,0,0.0
2BM4,SFT-MFT,2,2025-09-15,1102.1568000000002,1053.6936000000003,0.956028761061947,18,18,31,225.55200000000002
2BM4,SFT-MFT,2,2025-09-22,1102.1568000000002,1042.1112000000003,0.9455199115044248,18,18,944,5766.816000000001
2BM4,SFT-MFT,2,2025-09-29,1102.1568000000002,589.4832,0.5348451327433628,18,11,0,0.0
2BM4,SFT-MFT,2,2025-10-06,1102.1568000000002,493.16639999999995,0.44745575221238926,18,8,0,0.0
2BM4,SFT-MFT,2,2025-10-13,1102.1568000000002,949.7568000000002,0.8617256637168142,18,16,0,0.0
2BM4,SFT-MFT,2,2025-10-20,1102.1568000000002,951.5856000000002,0.8633849557522124,18,16,0,0.0
2BM4,SFT-MFT,2,2025-10-27,1102.1568000000002,1045.7688,0.9488384955752212,18,18,0,0.0
2BM4,SFT-MFT,2,2025-11-03,1102.1568000000002,1084.1736000000003,0.9836836283185841,18,18,32,225.55200000000002
2BM4,SFT-MFT,2,2025-11-10,1102.1568000000002,1068.6288000000002,0.9695796460176991,18,18,22,170.68800000000002
2BM4,SFT-MFT,2,2025-11-17,1102.1568000000002,1067.1048000000003,0.9681969026548674,18,18,16,103.632
2BM4,SFT-MFT,2,2025-11-24,1102.1568000000002,1064.9712000000002,0.9662610619469026,18,18,2,24.384
2BM4,SFT-MFT,2,2025-12-08,1102.1568000000002,1096.0608000000002,0.9944690265486725,18,18,33,268.224
2BM4,SFT-MFT,2,2025-12-15,1102.1568000000002,1072.2864000000002,0.9728982300884955,18,18,39,268.224
2BM4,SFT-MFT,2,2025-12-22,1102.1568000000002,1070.4576000000002,0.9712389380530974,18,18,43,292.608
2MB4,MFT-SFT,1,2025-01-06,1102.1568000000002,914.4000000000002,0.8296460176991151,18,14,0,0.0
2MB4,MFT-SFT,1,2025-01-13,1102.1568000000002,1085.6976000000002,0.985066371681416,18,18,59,402.336
2MB4,MFT-SFT,1,2025-01-20,1102.1568000000002,1078.9920000000002,0.9789823008849557,18,18,70,451.10400000000004
2MB4,MFT-SFT,1,2025-01-27,1102.1568000000002,1090.5744000000002,0.9894911504424778,18,18,43,304.8
2MB4,MFT-SFT,1,2025-02-03,1102.1568000000002,1049.1216000000002,0.9518805309734513,18,18,23,140.208
2MB4,MFT-SFT,1,2025-02-10,1102.1568000000002,1059.4848000000002,0.9612831858407079,18,18,15,91.44
2MB4,MFT-SFT,1,2025-02-17,1102.1568000000002,1067.4096000000002,0.9684734513274336,18,18,8,48.768
2MB4,MFT-SFT,1,2025-02-24,1102.1568000000002,1058.5704000000003,0.960453539823009,18,18,19,115.82400000000001
2MB4,MFT-SFT,1,2025-03-03,1102.1568000000002,967.4352000000002,0.8777654867256638,18,15,0,0.0
2MB4,MFT-SFT,1,2025-03-10,1102.1568000000002,852.2208000000002,0.7732300884955753,18,14,0,0.0
2MB4,MFT-SFT,1,2025-03-17,1102.1568000000002,680.9232000000001,0.6178097345132743,18,13,0,0.0
2MB4,MFT-SFT,1,2025-03-24,1102.1568000000002,1013.7648000000003,0.9198008849557523,18,17,0,0.0
2MB4,MFT-SFT,1,2025-03-31,1102.1568000000002,516.0264,0.46819690265486713,18,8,0,0.0
2MB4,MFT-SFT,1,2025-04-07,1102.1568000000002,1079.6016000000002,0.9795353982300885,18,18,32,213.36
2MB4,MFT-SFT,1,2025-04-14,1102.1568000000002,1086.9168000000002,0.9861725663716814,18,18,22,176.78400000000002
2MB4,MFT-SFT,1,2025-04-21,1102.1568000000002,1066.8000000000002,0.9679203539823009,18,18,45,384.048
2MB4,MFT-SFT,1,2025-04-28,1102.1568000000002,656.5391999999999,0.5956858407079645,18,13,1,18.288
2MB4,MFT-SFT,1,2025-05-05,1102.1568000000002,1070.7624000000003,0.9715154867256638,18,18,28,170.68800000000002
2MB4,MFT-SFT,1,2025-05-12,1102.1568000000002,1071.0672000000002,0.9717920353982301,18,18,26,176.78400000000002
2MB4,MFT-SFT,1,2025-05-19,1102.1568000000002,1071.0672000000002,0.9717920353982301,18,18,33,249.936
2MB4,MFT-SFT,1,2025-05-26,1102.1568000000002,1069.2384000000002,0.9701327433628318,18,18,21,134.112
2MB4,MFT-SFT,1,2025-06-02,1102.1568000000002,559.9176,0.5080199115044247,18,10,0,0.0
2MB4,MFT-SFT,1,2025-06-09,1102.1568000000002,1025.3472000000002,0.9303097345132743,18,18,1,18.288
2MB4,MFT-SFT,1,2025-06-16,1102.1568000000002,1025.3472000000002,0.9303097345132743,18,18,11,67.056
2MB4,MFT-SFT,1,2025-06-23,1102.1568000000002,1049.7312000000002,0.952433628318584,18,18,17,103.632
2MB4,MFT-SFT,1,2025-06-30,1102.1568000000002,528.5232,0.4795353982300884,18,10,0,0.0
2MB4,MFT-SFT,1,2025-07-07,1102.1568000000002,1037.5392000000002,0.9413716814159292,18,18,3,18.288
2MB4,MFT-SFT,1,2025-07-14,1102.1568000000002,1069.2384000000002,0.9701327433628318,18,18,17,115.82400000000001
2MB4,MFT-SFT,1,2025-07-21,1102.1568000000002,1051.8648000000003,0.9543694690265487,18,18,21,140.208
2MB4,MFT-SFT,1,2025-07-28,1102.1568000000002,1059.4848000000002,0.9612831858407079,18,18,20,121.92
2MB4,MFT-SFT,1,2025-08-04,1102.1568000000002,1069.2384000000002,0.9701327433628318,18,18,39,268.224
2MB4,MFT-SFT,1,2025-08-11,1102.1568000000002,1051.2552000000003,0.953816371681416,18,18,16,109.72800000000001
2MB4,MFT-SFT,1,2025-08-18,1102.1568000000002,1070.7624000000003,0.9715154867256638,18,18,21,158.496
2MB4,MFT-SFT,1,2025-08-25,1102.1568000000002,1057.9608000000003,0.9599004424778762,18,18,36,219.45600000000002
2MB4,MFT-SFT,1,2025-09-01,1102.1568000000002,651.6624,0.5912610619469026,18,12,0,0.0
2MB4,MFT-SFT,1,2025-09-08,1102.1568000000002,1062.5328000000002,0.9640486725663716,18,18,26,182.88
2MB4,MFT-SFT,1,2025-09-15,1102.1568000000002,1073.8104000000003,0.9742809734513276,18,18,40,280.416
2MB4,MFT-SFT,1,2025-09-22,1102.1568000000002,1057.6560000000002,0.9596238938053098,18,18,29,176.78400000000002
2MB4,MFT-SFT,1,2025-09-29,1102.1568000000002,655.9296,0.5951327433628318,18,11,0,0.0
2MB4,MFT-SFT,1,2025-10-06,1102.1568000000002,1098.4992000000002,0.9966814159292036,18,18,89,904.6464000000001
2MB4,MFT-SFT,1,2025-10-13,1102.1568000000002,929.6400000000002,0.8434734513274337,18,16,0,0.0
2MB4,MFT-SFT,1,2025-10-20,1102.1568000000002,896.1120000000002,0.8130530973451328,18,14,0,0.0
2MB4,MFT-SFT,1,2025-10-27,1102.1568000000002,867.7656000000002,0.7873340707964602,18,15,0,0.0
2MB4,MFT-SFT,1,2025-11-03,1102.1568000000002,1082.0400000000002,0.9817477876106194,18,18,37,286.512
2MB4,MFT-SFT,1,2025-11-10,1102.1568000000002,1067.4096000000002,0.9684734513274336,18,18,23,140.208
2MB4,MFT-SFT,1,2025-11-17,1102.1568000000002,1086.9168000000002,0.9861725663716814,18,18,33,249.936
2MB4,MFT-SFT,1,2025-11-24,1102.1568000000002,1057.0464000000002,0.959070796460177,18,18,32,213.36
2MB4,MFT-SFT,1,2025-12-08,1102.1568000000002,1081.4304000000002,0.9811946902654867,18,18,41,298.704
2MB4,MFT-SFT,1,2025-12-15,1102.1568000000002,1083.2592000000002,0.9828539823008849,18,18,47,353.56800000000004
2MB4,MFT-SFT,1,2025-12-22,1102.1568000000002,1062.5328000000002,0.9640486725663716,18,18,26,158.496
2MB4,SFT-BFT,2,2025-01-06,1102.1568000000002,914.4000000000002,0.8296460176991151,18,14,0,0.0
2MB4,SFT-BFT,2,2025-01-13,1102.1568000000002,1085.6976000000002,0.985066371681416,18,18,59,402.336
2MB4,SFT-BFT,2,2025-01-20,1102.1568000000002,1078.9920000000002,0.9789823008849557,18,18,70,451.10400000000004
2MB4,SFT-BFT,2,2025-01-27,1102.1568000000002,1090.5744000000002,0.9894911504424778,18,18,43,304.8
2MB4,SFT-BFT,2,2025-02-03,1102.1568000000002,1049.1216000000002,0.9518805309734513,18,18,23,140.208
2MB4,SFT-BFT,2,2025-02-10,1102.1568000000002,1059.4848000000002,0.9612831858407079,18,18,15,91.44
2MB4,SFT-BFT,2,2025-02-17,1102.1568000000002,1067.4096000000002,0.9684734513274336,18,18,8,48.768
2MB4,SFT-BFT,2,2025-02-24,1102.1568000000002,1058.5704000000003,0.960453539823009,18,18,19,115.82400000000001
2MB4,SFT-BFT,2,2025-03-03,1102.1568000000002,967.4352000000002,0.8777654867256638,18,15,0,0.0
2MB4,SFT-BFT,2,2025-03-10,1102.1568000000002,852.2208000000002,0.7732300884955753,18,14,0,0.0
2MB4,SFT-BFT,2,2025-03-17,1102.1568000000002,680.9232000000001,0.6178097345132743,18,13,0,0.0
2MB4,SFT-BFT,2,2025-03-24,1102.1568000000002,1013.7648000000003,0.9198008849557523,18,17,0,0.0
2MB4,SFT-BFT,2,2025-03-31,1102.1568000000002,516.0264,0.46819690265486713,18,8,0,0.0
2MB4,SFT-BFT,2,2025-04-07,1102.1568000000002,1079.6016000000002,0.9795353982300885,18,18,32,213.36
2MB4,SFT-BFT,2,2025-04-14,1102.1568000000002,1086.9168000000002,0.9861725663716814,18,18,22,176.78400000000002
2MB4,SFT-BFT,2,2025-04-21,1102.1568000000002,1066.8000000000002,0.9679203539823009,18,18,45,384.048
2MB4,SFT-BFT,2,2025-04-28,1102.1568000000002,656.5391999999999,0.5956858407079645,18,13,1,18.288
2MB4,SFT-BFT,2,2025-05-05,1102.1568000000002,1070.7624000000003,0.9715154867256638,18,18,28,170.68800000000002
2MB4,SFT-BFT,2,2025-05-12,1102.1568000000002,1071.0672000000002,0.9717920353982301,18,18,26,176.78400000000002
2MB4,SFT-BFT,2,2025-05-19,1102.1568000000002,1071.0672000000002,0.9717920353982301,18,18,33,249.936
2MB4,SFT-BFT,2,2025-05-26,1102.1568000000002,1069.2384000000002,0.9701327433628318,18,18,21,134.112
2MB4,SFT-BFT,2,2025-06-02,1102.1568000000002,559.9176,0.5080199115044247,18,10,0,0.0
2MB4,SFT-BFT,2,2025-06-09,1102.1568000000002,1025.3472000000002,0.9303097345132743,18,18,1,18.288
2MB4,SFT-BFT,2,2025-06-16,1102.1568000000002,1025.3472000000002,0.9303097345132743,18,18,11,67.056
2MB4,SFT-BFT,2,2025-06-23,1102.1568000000002,1049.7312000000002,0.952433628318584,18,18,17,103.632
2MB4,SFT-BFT,2,2025-06-30,1102.1568000000002,528.5232,0.4795353982300884,18,10,0,0.0
2MB4,SFT-BFT,2,2025-07-07,1102.1568000000002,1037.5392000000002,0.9413716814159292,18,18,3,18.288
2MB4,SFT-BFT,2,2025-07-14,1102.1568000000002,1069.2384000000002,0.9701327433628318,18,18,17,115.82400000000001
2MB4,SFT-BFT,2,2025-07-21,1102.1568000000002,1051.8648000000003,0.9543694690265487,18,18,21,140.208
2MB4,SFT-BFT,2,2025-07-28,1102.1568000000002,1059.4848000000002,0.9612831858407079,18,18,20,121.92
2MB4,SFT-BFT,2,2025-08-04,1102.1568000000002,1069.2384000000002,0.9701327433628318,18,18,39,268.224
2MB4,SFT-BFT,2,2025-08-11,1102.1568000000002,1051.2552000000003,0.953816371681416,18,18,16,109.72800000000001
2MB4,SFT-BFT,2,2025-08-18,1102.1568000000002,1070.7624000000003,0.9715154867256638,18,18,21,158.496
2MB4,SFT-BFT,2,2025-08-25,1102.1568000000002,1057.9608000000003,0.9599004424778762,18,18,36,219.45600000000002
2MB4,SFT-BFT,2,2025-09-01,1102.1568000000002,651.6624,0.5912610619469026,18,12,0,0.0
2MB4,SFT-BFT,2,2025-09-08,1102.1568000000002,1062.5328000000002,0.9640486725663716,18,18,26,182.88
2MB4,SFT-BFT,2,2025-09-15,1102.1568000000002,1073.8104000000003,0.9742809734513276,18,18,40,280.416
2MB4,SFT-BFT,2,2025-09-22,1102.1568000000002,1057.6560000000002,0.9596238938053098,18,18,29,176.78400000000002
2MB4,SFT-BFT,2,2025-09-29,1102.1568000000002,655.9296,0.5951327433628318,18,11,0,0.0
2MB4,SFT-BFT,2,2025-10-06,1102.1568000000002,1098.4992000000002,0.9966814159292036,18,18,89,904.6464000000001
2MB4,SFT-BFT,2,2025-10-13,1102.1568000000002,929.6400000000002,0.8434734513274337,18,16,0,0.0
2MB4,SFT-BFT,2,2025-10-20,1102.1568000000002,896.1120000000002,0.8130530973451328,18,14,0,0.0
2MB4,SFT-BFT,2,2025-10-27,1102.1568000000002,867.7656000000002,0.7873340707964602,18,15,0,0.0
2MB4,SFT-BFT,2,2025-11-03,1102.1568000000002,1082.0400000000002,0.9817477876106194,18,18,37,286.512
2MB4,SFT-BFT,2,2025-11-10,1102.1568000000002,1067.4096000000002,0.9684734513274336,18,18,23,140.208
2MB4,SFT-BFT,2,2025-11-17,1102.1568000000002,1086.9168000000002,0.9861725663716814,18,18,33,249.936
2MB4,SFT-BFT,2,2025-11-24,1102.1568000000002,1057.0464000000002,0.959070796460177,18,18,32,213.36
2MB4,SFT-BFT,2,2025-12-08,1102.1568000000002,1081.4304000000002,0.9811946902654867,18,18,41,298.704
2MB4,SFT-BFT,2,2025-12-15,1102.1568000000002,1083.2592000000002,0.9828539823008849,18,18,47,353.56800000000004
2MB4,SFT-BFT,2,2025-12-22,1102.1568000000002,1062.5328000000002,0.9640486725663716,18,18,26,158.496
3BM4,BFT-SFT,1,2025-01-07,1199.6928000000003,1163.1168000000002,0.9695121951219512,22,22,56,377.952
3BM4,BFT-SFT,1,2025-01-14,1199.6928000000003,1187.8056000000001,0.990091463414634,22,22,51,377.952
3BM4,BFT-SFT,1,2025-01-21,1199.6928000000003,1179.2712000000001,0.9829776422764227,22,22,32,195.072
3BM4,BFT-SFT,1,2025-01-28,1199.6928000000003,682.1424000000001,0.5685975609756097,22,11,0,0.0
3BM4,BFT-SFT,1,2025-02-04,1199.6928000000003,1155.1920000000002,0.9629065040650406,22,22,19,115.82400000000001
3BM4,BFT-SFT,1,2025-02-11,1199.6928000000003,1167.9936000000002,0.9735772357723577,22,22,8,48.768
3BM4,BFT-SFT,1,2025-02-18,1199.6928000000003,1163.1168000000002,0.9695121951219512,22,22,15,91.44
3BM4,BFT-SFT,1,2025-02-25,1199.6928000000003,1148.4864000000002,0.9573170731707317,22,22,10,60.96
3BM4,BFT-SFT,1,2025-03-04,1199.6928000000003,973.2264000000002,0.811229674796748,22,16,0,0.0
3BM4,BFT-SFT,1,2025-03-11,1199.6928000000003,1042.1112000000003,0.8686483739837398,22,19,0,0.0
3BM4,BFT-SFT,1,2025-03-18,1199.6928000000003,937.5648000000002,0.7815040650406504,22,14,0,0.0
3BM4,BFT-SFT,1,2025-03-25,1199.6928000000003,997.0008000000003,0.8310467479674797,22,16,0,0.0
3BM4,BFT-SFT,1,2025-04-01,1199.6928000000003,697.0776000000001,0.5810467479674796,22,12,0,0.0
3BM4,BFT-SFT,1,2025-04-08,1199.6928000000003,1155.1920000000002,0.9629065040650406,22,22,14,85.34400000000001
3BM4,BFT-SFT,1,2025-04-15,1199.6928000000003,1089.0504000000003,0.9077743902439025,22,21,0,0.0
3BM4,BFT-SFT,1,2025-04-22,1199.6928000000003,1121.0544000000002,0.9344512195121951,22,21,0,0.0
3BM4,BFT-SFT,1,2025-04-29,1199.6928000000003,307.2384,0.2560975609756097,22,5,0,0.0
3BM4,BFT-SFT,1,2025-05-06,1199.6928000000003,1124.4072000000003,0.9372459349593497,22,21,0,0.0
3BM4,BFT-SFT,1,2025-05-13,1199.6928000000003,1133.2464000000002,0.9446138211382114,22,21,0,0.0
3BM4,BFT-SFT,1,2025-05-20,1199.6928000000003,1148.1816000000003,0.9570630081300814,22,22,0,0.0
3BM4,BFT-SFT,1,2025-05-27,1199.6928000000003,1149.0960000000002,0.9578252032520325,22,22,10,60.96
3BM4,BFT-SFT,1,2025-06-03,1199.6928000000003,1100.6328000000003,0.9174288617886179,22,20,0,0.0
3BM4,BFT-SFT,1,2025-06-10,1199.6928000000003,1144.8288000000002,0.9542682926829268,22,22,0,0.0
3BM4,BFT-SFT,1,2025-06-17,1199.6928000000003,1016.2032000000003,0.8470528455284553,22,19,0,0.0
3BM4,BFT-SFT,1,2025-06-24,1199.6928000000003,1147.8768000000002,0.9568089430894309,22,22,2,12.192
3BM4,BFT-SFT,1,2025-07-01,1199.6928000000003,658.0631999999999,0.5485264227642275,22,11,0,0.0
3BM4,BFT-SFT,1,2025-07-08,1199.6928000000003,1033.5768000000003,0.8615345528455285,22,18,0,0.0
3BM4,BFT-SFT,1,2025-07-15,1199.6928000000003,1008.8880000000003,0.8409552845528455,22,19,0,0.0
3BM4,BFT-SFT,1,2025-07-22,1199.6928000000003,1132.9416000000003,0.9443597560975611,22,21,0,0.0
3BM4,BFT-SFT,1,2025-07-29,1199.6928000000003,573.6335999999999,0.4781504065040648,22,10,0,0.0
3BM4,BFT-SFT,1,2025-08-05,1199.6928000000003,1157.9352000000003,0.9651930894308944,22,22,15,91.44
3BM4,BFT-SFT,1,2025-08-12,1199.6928000000003,1062.5328000000002,0.885670731707317,22,19,0,0.0
3BM4,BFT-SFT,1,2025-08-19,1199.6928000000003,1154.2776000000003,0.9621443089430896,22,22,5,30.48
3BM4,BFT-SFT,1,2025-08-26,1199.6928000000003,1130.8080000000002,0.9425813008130081,22,22,0,0.0
3BM4,BFT-SFT,1,2025-09-02,1199.6928000000003,570.8904,0.4758638211382113,22,11,0,0.0
3BM4,BFT-SFT,1,2025-09-09,1199.6928000000003,1152.1440000000002,0.9603658536585366,22,22,4,24.384
3BM4,BFT-SFT,1,2025-09-16,1199.6928000000003,1152.1440000000002,0.9603658536585366,22,22,50,304.8
3BM4,BFT-SFT,1,2025-09-23,1199.6928000000003,1123.1880000000003,0.936229674796748,22,22,29,176.78400000000002
3BM4,BFT-SFT,1,2025-09-30,1199.6928000000003,568.1472,0.4735772357723576,22,10,0,0.0
3BM4,BFT-SFT,1,2025-10-07,1199.6928000000003,1199.6928000000003,1.0,22,22,104,880.5672000000001
3BM4,BFT-SFT,1,2025-10-14,1199.6928000000003,1042.4160000000002,0.8689024390243902,22,19,0,0.0
3BM4,BFT-SFT,1,2025-10-21,1199.6928000000003,1062.5328000000002,0.885670731707317,22,19,0,0.0
3BM4,BFT-SFT,1,2025-10-28,1199.6928000000003,1027.7856000000002,0.8567073170731707,22,18,0,0.0
3BM4,BFT-SFT,1,2025-11-04,1199.6928000000003,1185.6720000000003,0.9883130081300813,22,22,19,134.112
3BM4,BFT-SFT,1,2025-11-11,1199.6928000000003,1169.2128000000002,0.9745934959349594,22,22,15,121.92
3BM4,BFT-SFT,1,2025-11-18,1199.6928000000003,1166.7744000000002,0.9725609756097561,22,22,30,188.976
3BM4,BFT-SFT,1,2025-11-25,1199.6928000000003,1155.1920000000002,0.9629065040650406,22,22,15,91.44
3BM4,BFT-SFT,1,2025-12-09,1199.6928000000003,1180.4904000000001,0.9839939024390243,22,22,29,201.168
3BM4,BFT-SFT,1,2025-12-16,1199.6928000000003,1170.4320000000002,0.975609756097561,22,22,35,213.36
3BM4,BFT-SFT,1,2025-12-23,1199.6928000000003,1163.7264000000002,0.970020325203252,22,22,42,256.03200000000004
3BM4,BFT-SFT,1,2025-12-30,1199.6928000000003,1107.6432000000002,0.9232723577235772,22,22,2,25.6032
3BM4,SFT-ETT,2,2025-01-07,1199.6928000000003,1163.1168000000002,0.9695121951219512,22,22,56,377.952
3BM4,SFT-ETT,2,2025-01-14,1199.6928000000003,1187.8056000000001,0.990091463414634,22,22,51,377.952
3BM4,SFT-ETT,2,2025-01-21,1199.6928000000003,1179.2712000000001,0.9829776422764227,22,22,32,195.072
3BM4,SFT-ETT,2,2025-01-28,1199.6928000000003,682.1424000000001,0.5685975609756097,22,11,0,0.0
3BM4,SFT-ETT,2,2025-02-04,1199.6928000000003,1155.1920000000002,0.9629065040650406,22,22,19,115.82400000000001
3BM4,SFT-ETT,2,2025-02-11,1199.6928000000003,1167.9936000000002,0.9735772357723577,22,22,8,48.768
3BM4,SFT-ETT,2,2025-02-18,1199.6928000000003,1163.1168000000002,0.9695121951219512,22,22,15,91.44
3BM4,SFT-ETT,2,2025-02-25,1199.6928000000003,1148.4864000000002,0.9573170731707317,22,22,10,60.96
3BM4,SFT-ETT,2,2025-03-04,1199.6928000000003,973.2264000000002,0.811229674796748,22,16,0,0.0
3BM4,SFT-ETT,2,2025-03-11,1199.6928000000003,1042.1112000000003,0.8686483739837398,22,19,0,0.0
3BM4,SFT-ETT,2,2025-03-18,1199.6928000000003,937.5648000000002,0.7815040650406504,22,14,0,0.0
3BM4,SFT-ETT,2,2025-03-25,1199.6928000000003,997.0008000000003,0.8310467479674797,22,16,0,0.0
3BM4,SFT-ETT,2,2025-04-01,1199.6928000000003,697.0776000000001,0.5810467479674796,22,12,0,0.0
3BM4,SFT-ETT,2,2025-04-08,1199.6928000000003,1155.1920000000002,0.9629065040650406,22,22,14,85.34400000000001
3BM4,SFT-ETT,2,2025-04-15,1199.6928000000003,1089.0504000000003,0.9077743902439025,22,21,0,0.0
3BM4,SFT-ETT,2,2025-04-22,1199.6928000000003,1121.0544000000002,0.9344512195121951,22,21,0,0.0
3BM4,SFT-ETT,2,2025-04-29,1199.6928000000003,307.2384,0.2560975609756097,22,5,0,0.0
