Container_Type,Train_Number,Leg_ID,Date,Num_Containers
20,3BM4,1,2025-11-18,29
20,3BM4,1,2025-11-25,15
20,3BM4,1,2025-12-09,25
20,3BM4,1,2025-12-16,35
20,3BM4,1,2025-12-23,42
20,3BM4,2,2025-01-07,50
20,3BM4,2,2025-01-14,40
20,3BM4,2,2025-01-21,32
20,3BM4,2,2025-02-04,19
20,3BM4,2,2025-02-11,8
20,3BM4,2,2025-02-18,15
20,3BM4,2,2025-02-25,10
20,3BM4,2,2025-04-08,14
20,3BM4,2,2025-05-27,10
20,3BM4,2,2025-06-24,2
20,3BM4,2,2025-08-05,15
20,3BM4,2,2025-08-19,5
20,3BM4,2,2025-09-09,4
20,3BM4,2,2025-09-16,50
20,3BM4,2,2025-09-23,29
20,3BM4,2,2025-10-07,69
20,3BM4,2,2025-11-04,16
20,3BM4,2,2025-11-11,10
20,3BM4,2,2025-11-18,29
20,3BM4,2,2025-11-25,15
20,3BM4,2,2025-12-09,25
20,3BM4,2,2025-12-16,35
20,3BM4,2,2025-12-23,42
20,3BM4,3,2025-01-07,50
20,3BM4,3,2025-01-14,40
20,3BM4,3,2025-01-21,36
20,3BM4,3,2025-02-04,35
20,3BM4,3,2025-02-11,24
20,3BM4,3,2025-02-18,27
20,3BM4,3,2025-02-25,16
20,3BM4,3,2025-03-11,2
20,3BM4,3,2025-04-08,22
20,3BM4,3,2025-04-15,9
20,3BM4,3,2025-04-22,11
20,3BM4,3,2025-05-06,12
20,3BM4,3,2025-05-13,11
20,3BM4,3,2025-05-20,16
20,3BM4,3,2025-05-27,20
20,3BM4,3,2025-06-03,6
20,3BM4,3,2025-06-10,15
20,3BM4,3,2025-06-24,16
20,3BM4,3,2025-07-22,11
20,3BM4,3,2025-08-05,24
20,3BM4,3,2025-08-12,4
20,3BM4,3,2025-08-19,15
20,3BM4,3,2025-08-26,13
20,3BM4,3,2025-09-09,17
20,3BM4,3,2025-09-16,64
20,3BM4,3,2025-09-23,40
20,3BM4,3,2025-10-07,73
20,3BM4,3,2025-10-14,1
20,3BM4,3,2025-10-21,3
20,3BM4,3,2025-11-04,16
20,3BM4,3,2025-11-11,11
20,3BM4,3,2025-11-18,29
20,3BM4,3,2025-11-25,31
20,3BM4,3,2025-12-09,25
20,3BM4,3,2025-12-16,41
20,3BM4,3,2025-12-23,52
20,3MB4,1,2025-01-07,34
20,3MB4,1,2025-01-14,37
20,3MB4,1,2025-01-21,38
20,3MB4,1,2025-02-04,17
20,3MB4,1,2025-02-11,13
20,3MB4,1,2025-02-18,15
20,3MB4,1,2025-02-25,14
20,3MB4,1,2025-03-11,3
20,3MB4,1,2025-03-25,10
20,3MB4,1,2025-04-08,31
20,3MB4,1,2025-04-15,19
20,3MB4,1,2025-04-22,17
20,3MB4,1,2025-05-06,22
20,3MB4,1,2025-05-13,16
20,3MB4,1,2025-05-20,23
20,3MB4,1,2025-05-27,18
20,3MB4,1,2025-06-03,12
20,3MB4,1,2025-06-10,27
20,3MB4,1,2025-06-17,30
20,3MB4,1,2025-06-24,19
20,3MB4,1,2025-07-08,15
20,3MB4,1,2025-07-15,22
20,3MB4,1,2025-07-22,20
20,3MB4,1,2025-08-05,22
20,3MB4,1,2025-08-12,24
20,3MB4,1,2025-08-19,20
20,3MB4,1,2025-08-26,20
20,3MB4,1,2025-09-09,21
20,3MB4,1,2025-09-16,23
20,3MB4,1,2025-09-23,23
20,3MB4,1,2025-10-07,42
20,3MB4,1,2025-10-28,19
20,3MB4,1,2025-11-04,14
20,3MB4,1,2025-11-18,25
20,3MB4,1,2025-11-25,31
20,3MB4,1,2025-12-09,20
20,3MB4,1,2025-12-16,19
20,3MB4,1,2025-12-23,23
20,3MB4,2,2025-01-07,34
20,3MB4,2,2025-01-14,37
20,3MB4,2,2025-01-21,38
20,3MB4,2,2025-02-04,17
20,3MB4,2,2025-02-11,13
20,3MB4,2,2025-02-18,15
20,3MB4,2,2025-02-25,14
20,3MB4,2,2025-03-11,3
20,3MB4,2,2025-03-25,10
20,3MB4,2,2025-04-08,31
20,3MB4,2,2025-04-15,19
20,3MB4,2,2025-04-22,17
20,3MB4,2,2025-05-06,22
20,3MB4,2,2025-05-13,16
20,3MB4,2,2025-05-20,23
20,3MB4,2,2025-05-27,18
20,3MB4,2,2025-06-03,12
20,3MB4,2,2025-06-10,27
20,3MB4,2,2025-06-17,30
20,3MB4,2,2025-06-24,19
20,3MB4,2,2025-07-08,15
20,3MB4,2,2025-07-15,22
20,3MB4,2,2025-07-22,20
20,3MB4,2,2025-08-05,22
20,3MB4,2,2025-08-12,24
20,3MB4,2,2025-08-19,20
20,3MB4,2,2025-08-26,20
20,3MB4,2,2025-09-09,21
20,3MB4,2,2025-09-16,23
20,3MB4,2,2025-09-23,23
20,3MB4,2,2025-10-07,42
20,3MB4,2,2025-10-28,19
20,3MB4,2,2025-11-04,14
20,3MB4,2,2025-11-18,25
20,3MB4,2,2025-11-25,31
20,3MB4,2,2025-12-09,20
20,3MB4,2,2025-12-16,19
20,3MB4,2,2025-12-23,23
20,3MB5,1,2025-02-04,20
20,3MB5,1,2025-02-11,46
20,3MB5,1,2025-02-25,32
20,3MB5,1,2025-03-11,22
20,3MB5,1,2025-03-18,12
20,3MB5,1,2025-03-25,22
20,3MB5,1,2025-04-01,63
20,3MB5,1,2025-08-12,27
20,3MB5,1,2025-09-02,42
20,3MB5,1,2025-09-09,12
20,3MB5,1,2025-09-16,42
20,3MB5,1,2025-09-23,12
20,3MB5,1,2025-10-07,122
20,3MB5,2,2025-02-04,20
20,3MB5,2,2025-02-11,46
20,3MB5,2,2025-02-25,32
20,3MB5,2,2025-03-11,22
20,3MB5,2,2025-03-18,12
20,3MB5,2,2025-03-25,22
20,3MB5,2,2025-04-01,63
20,3MB5,2,2025-08-12,27
20,3MB5,2,2025-09-02,42
20,3MB5,2,2025-09-09,12
20,3MB5,2,2025-09-16,42
20,3MB5,2,2025-09-23,12
20,3MB5,2,2025-10-07,122
20,3MB5,3,2025-02-04,42
20,3MB5,3,2025-02-11,61
20,3MB5,3,2025-02-25,55
20,3MB5,3,2025-03-11,48
20,3MB5,3,2025-03-18,33
20,3MB5,3,2025-03-25,29
20,3MB5,3,2025-04-01,93
20,3MB5,3,2025-05-06,17
20,3MB5,3,2025-08-05,38
20,3MB5,3,2025-08-12,75
20,3MB5,3,2025-09-02,90
20,3MB5,3,2025-09-09,60
20,3MB5,3,2025-09-16,90
20,3MB5,3,2025-09-23,34
20,3MB5,3,2025-10-07,122
20,4BM4,1,2025-01-08,12
20,4BM4,1,2025-01-15,29
20,4BM4,1,2025-01-22,20
20,4BM4,1,2025-02-05,19
20,4BM4,1,2025-02-12,14
20,4BM4,1,2025-02-19,17
20,4BM4,1,2025-04-09,23
20,4BM4,1,2025-04-16,19
20,4BM4,1,2025-04-23,19
20,4BM4,1,2025-05-07,15
20,4BM4,1,2025-05-14,11
20,4BM4,1,2025-05-21,4
20,4BM4,1,2025-05-28,11
20,4BM4,1,2025-06-11,15
20,4BM4,1,2025-06-18,9
20,4BM4,1,2025-06-25,7
20,4BM4,1,2025-07-23,4
20,4BM4,1,2025-08-06,25
20,4BM4,1,2025-08-20,16
20,4BM4,1,2025-08-27,16
20,4BM4,1,2025-09-03,13
20,4BM4,1,2025-09-10,7
20,4BM4,1,2025-09-24,19
20,4BM4,1,2025-10-08,49
20,4BM4,1,2025-11-05,12
20,4BM4,1,2025-11-12,16
20,4BM4,1,2025-11-19,16
20,4BM4,1,2025-11-26,14
20,4BM4,1,2025-12-03,24
20,4BM4,1,2025-12-10,22
20,4BM4,1,2025-12-17,24
20,4BM4,1,2025-12-24,18
20,4BM4,1,2025-12-31,16
20,4BM4,2,2025-01-08,12
20,4BM4,2,2025-01-15,29
20,4BM4,2,2025-01-22,20
20,4BM4,2,2025-02-05,19
20,4BM4,2,2025-02-12,14
20,4BM4,2,2025-02-19,17
20,4BM4,2,2025-04-09,23
20,4BM4,2,2025-04-16,19
20,4BM4,2,2025-04-23,19
20,4BM4,2,2025-05-07,15
20,4BM4,2,2025-05-14,11
20,4BM4,2,2025-05-21,4
20,4BM4,2,2025-05-28,11
20,4BM4,2,2025-06-11,15
20,4BM4,2,2025-06-18,9
20,4BM4,2,2025-06-25,7
20,4BM4,2,2025-07-23,4
20,4BM4,2,2025-08-06,25
20,4BM4,2,2025-08-20,16
20,4BM4,2,2025-08-27,16
20,4BM4,2,2025-09-03,13
20,4BM4,2,2025-09-10,7
20,4BM4,2,2025-09-24,19
20,4BM4,2,2025-10-08,49
20,4BM4,2,2025-11-05,12
20,4BM4,2,2025-11-12,16
20,4BM4,2,2025-11-19,16
20,4BM4,2,2025-11-26,14
20,4BM4,2,2025-12-03,24
20,4BM4,2,2025-12-10,22
20,4BM4,2,2025-12-17,24
20,4BM4,2,2025-12-24,18
20,4BM4,2,2025-12-31,16
20,4MB4,1,2025-01-08,35
20,4MB4,1,2025-01-15,32
20,4MB4,1,2025-01-22,21
20,4MB4,1,2025-02-05,17
20,4MB4,1,2025-02-12,32
20,4MB4,1,2025-02-19,10
20,4MB4,1,2025-03-05,3
20,4MB4,1,2025-03-12,2
20,4MB4,1,2025-03-19,15
20,4MB4,1,2025-04-09,17
20,4MB4,1,2025-04-16,17
20,4MB4,1,2025-04-23,35
20,4MB4,1,2025-05-07,5
20,4MB4,1,2025-05-14,7
20,4MB4,1,2025-05-21,15
20,4MB4,1,2025-05-28,17
20,4MB4,1,2025-06-04,10
20,4MB4,1,2025-06-11,16
20,4MB4,1,2025-06-18,13
20,4MB4,1,2025-06-25,22
20,4MB4,1,2025-07-09,21
20,4MB4,1,2025-07-16,10
20,4MB4,1,2025-07-23,13
20,4MB4,1,2025-08-06,11
20,4MB4,1,2025-08-13,15
20,4MB4,1,2025-08-20,25
20,4MB4,1,2025-08-27,20
20,4MB4,1,2025-09-03,26
20,4MB4,1,2025-09-10,15
20,4MB4,1,2025-09-17,17
20,4MB4,1,2025-09-24,13
20,4MB4,1,2025-10-01,24
20,4MB4,1,2025-10-08,33
20,4MB4,1,2025-10-15,3
20,4MB4,1,2025-11-05,19
20,4MB4,1,2025-11-12,14
20,4MB4,1,2025-11-19,11
20,4MB4,1,2025-11-26,17
20,4MB4,1,2025-12-03,24
20,4MB4,1,2025-12-10,31
20,4MB4,1,2025-12-17,25
20,4MB4,1,2025-12-24,19
20,4MB4,1,2025-12-31,29
20,4MB4,2,2025-01-08,35
20,4MB4,2,2025-01-15,32
20,4MB4,2,2025-01-22,21
20,4MB4,2,2025-02-05,17
20,4MB4,2,2025-02-12,32
20,4MB4,2,2025-02-19,10
20,4MB4,2,2025-03-05,3
20,4MB4,2,2025-03-12,2
20,4MB4,2,2025-03-19,15
20,4MB4,2,2025-04-09,17
20,4MB4,2,2025-04-16,17
20,4MB4,2,2025-04-23,35
20,4MB4,2,2025-05-07,5
20,4MB4,2,2025-05-14,7
20,4MB4,2,2025-05-21,15
20,4MB4,2,2025-05-28,17
20,4MB4,2,2025-06-04,10
20,4MB4,2,2025-06-11,16
20,4MB4,2,2025-06-18,13
20,4MB4,2,2025-06-25,22
20,4MB4,2,2025-07-09,21
20,4MB4,2,2025-07-16,10
20,4MB4,2,2025-07-23,13
20,4MB4,2,2025-08-06,11
20,4MB4,2,2025-08-13,15
20,4MB4,2,2025-08-20,25
20,4MB4,2,2025-08-27,20
20,4MB4,2,2025-09-03,26
20,4MB4,2,2025-09-10,15
20,4MB4,2,2025-09-17,17
20,4MB4,2,2025-09-24,13
20,4MB4,2,2025-10-01,24
20,4MB4,2,2025-10-08,33
20,4MB4,2,2025-10-15,3
20,4MB4,2,2025-11-05,19
20,4MB4,2,2025-11-12,14
20,4MB4,2,2025-11-19,11
20,4MB4,2,2025-11-26,17
20,4MB4,2,2025-12-03,24
20,4MB4,2,2025-12-10,31
20,4MB4,2,2025-12-17,25
20,4MB4,2,2025-12-24,19
20,4MB4,2,2025-12-31,29
20,5BM4,1,2025-01-09,33
20,5BM4,1,2025-01-16,24
20,5BM4,1,2025-01-23,18
20,5BM4,1,2025-02-06,14
20,5BM4,1,2025-02-13,9
20,5BM4,1,2025-02-20,17
20,5BM4,1,2025-04-03,22
20,5BM4,1,2025-04-10,11
20,5BM4,1,2025-04-17,13
20,5BM4,1,2025-05-08,15
20,5BM4,1,2025-05-15,4
20,5BM4,1,2025-06-05,8
20,5BM4,1,2025-06-12,10
20,5BM4,1,2025-06-19,9
20,5BM4,1,2025-06-26,4
20,5BM4,1,2025-07-03,9
20,5BM4,1,2025-08-07,18
20,5BM4,1,2025-08-14,14
20,5BM4,1,2025-08-21,12
20,5BM4,1,2025-08-28,15
20,5BM4,1,2025-09-11,4
20,5BM4,1,2025-09-18,9
20,5BM4,1,2025-09-25,16
20,5BM4,1,2025-11-06,9
20,5BM4,1,2025-11-13,16
20,5BM4,1,2025-11-20,14
20,5BM4,1,2025-11-27,16
20,5BM4,1,2025-12-04,13
20,5BM4,1,2025-12-11,13
20,5BM4,1,2025-12-18,9
20,5BM4,1,2025-12-25,32
20,5BM4,2,2025-01-09,33
20,5BM4,2,2025-01-16,24
20,5BM4,2,2025-01-23,18
20,5BM4,2,2025-02-06,14
20,5BM4,2,2025-02-13,9
20,5BM4,2,2025-02-20,17
20,5BM4,2,2025-04-03,22
20,5BM4,2,2025-04-10,11
20,5BM4,2,2025-04-17,13
20,5BM4,2,2025-05-08,15
20,5BM4,2,2025-05-15,4
20,5BM4,2,2025-06-05,8
20,5BM4,2,2025-06-12,10
20,5BM4,2,2025-06-19,9
20,5BM4,2,2025-06-26,4
20,5BM4,2,2025-07-03,9
20,5BM4,2,2025-08-07,18
20,5BM4,2,2025-08-14,14
20,5BM4,2,2025-08-21,12
20,5BM4,2,2025-08-28,15
20,5BM4,2,2025-09-11,4
20,5BM4,2,2025-09-18,9
20,5BM4,2,2025-09-25,16
20,5BM4,2,2025-11-06,9
20,5BM4,2,2025-11-13,16
20,5BM4,2,2025-11-20,14
20,5BM4,2,2025-11-27,16
20,5BM4,2,2025-12-04,13
20,5BM4,2,2025-12-11,13
20,5BM4,2,2025-12-18,9
20,5BM4,2,2025-12-25,32
20,5MB4,1,2025-01-09,35
20,5MB4,1,2025-01-16,44
20,5MB4,1,2025-01-23,45
20,5MB4,1,2025-02-06,17
20,5MB4,1,2025-02-13,30
20,5MB4,1,2025-02-20,18
20,5MB4,1,2025-04-03,27
20,5MB4,1,2025-04-10,27
20,5MB4,1,2025-04-17,20
20,5MB4,1,2025-05-08,9
20,5MB4,1,2025-05-15,9
20,5MB4,1,2025-05-22,1
20,5MB4,1,2025-06-12,1
20,5MB4,1,2025-06-19,7
20,5MB4,1,2025-06-26,14
20,5MB4,1,2025-07-17,4
20,5MB4,1,2025-08-07,29
20,5MB4,1,2025-08-21,5
20,5MB4,1,2025-08-28,17
20,5MB4,1,2025-09-04,14
20,5MB4,1,2025-09-11,19
20,5MB4,1,2025-09-18,9
20,5MB4,1,2025-11-06,24
20,5MB4,1,2025-11-13,30
20,5MB4,1,2025-11-20,39
20,5MB4,1,2025-11-27,31
20,5MB4,1,2025-12-04,38
20,5MB4,1,2025-12-11,35
20,5MB4,1,2025-12-18,29
20,5MB4,1,2025-12-25,32
20,5MB4,2,2025-01-09,35
20,5MB4,2,2025-01-16,44
20,5MB4,2,2025-01-23,45
20,5MB4,2,2025-02-06,17
20,5MB4,2,2025-02-13,30
20,5MB4,2,2025-02-20,18
20,5MB4,2,2025-04-03,27
20,5MB4,2,2025-04-10,27
20,5MB4,2,2025-04-17,20
20,5MB4,2,2025-05-08,9
20,5MB4,2,2025-05-15,9
20,5MB4,2,2025-05-22,1
20,5MB4,2,2025-06-12,1
20,5MB4,2,2025-06-19,7
20,5MB4,2,2025-06-26,14
20,5MB4,2,2025-07-17,4
20,5MB4,2,2025-08-07,29
20,5MB4,2,2025-08-21,5
20,5MB4,2,2025-08-28,17
20,5MB4,2,2025-09-04,14
20,5MB4,2,2025-09-11,19
20,5MB4,2,2025-09-18,9
20,5MB4,2,2025-11-06,24
20,5MB4,2,2025-11-13,30
20,5MB4,2,2025-11-20,39
20,5MB4,2,2025-11-27,31
20,5MB4,2,2025-12-04,38
20,5MB4,2,2025-12-11,35
20,5MB4,2,2025-12-18,29
20,5MB4,2,2025-12-25,32
20,6BM4,1,2025-01-17,41
20,6BM4,1,2025-01-24,26
20,6BM4,1,2025-01-31,15
20,6BM4,1,2025-02-07,22
20,6BM4,1,2025-02-14,16
20,6BM4,1,2025-02-21,20
20,6BM4,1,2025-02-28,35
20,6BM4,1,2025-03-07,29
20,6BM4,1,2025-03-14,6
20,6BM4,1,2025-03-21,42
20,6BM4,1,2025-03-28,135
20,6BM4,1,2025-04-11,354
20,6BM4,1,2025-05-16,15
20,6BM4,1,2025-05-23,19
20,6BM4,1,2025-05-30,22
20,6BM4,1,2025-06-27,17
20,6BM4,1,2025-07-11,16
20,6BM4,1,2025-07-18,329
20,6BM4,1,2025-07-25,11
20,6BM4,1,2025-08-22,18
20,6BM4,1,2025-08-29,11
20,6BM4,1,2025-09-12,19
20,6BM4,1,2025-09-26,94
20,6BM4,1,2025-10-10,66
20,6BM4,1,2025-10-17,20
20,6BM4,1,2025-10-24,9
20,6BM4,1,2025-11-14,18
20,6BM4,1,2025-11-28,31
20,6BM4,1,2025-12-12,15
20,6BM4,1,2025-12-19,29
20,6BM4,1,2025-12-26,28
20,6BM4,2,2025-01-17,41
20,6BM4,2,2025-01-24,26
20,6BM4,2,2025-01-31,15
20,6BM4,2,2025-02-07,22
20,6BM4,2,2025-02-14,16
20,6BM4,2,2025-02-21,20
20,6BM4,2,2025-02-28,35
20,6BM4,2,2025-03-07,29
20,6BM4,2,2025-03-14,6
20,6BM4,2,2025-03-21,42
20,6BM4,2,2025-03-28,135
20,6BM4,2,2025-04-11,354
20,6BM4,2,2025-05-16,15
20,6BM4,2,2025-05-23,19
20,6BM4,2,2025-05-30,22
20,6BM4,2,2025-06-27,17
20,6BM4,2,2025-07-11,16
20,6BM4,2,2025-07-18,329
20,6BM4,2,2025-07-25,11
20,6BM4,2,2025-08-22,18
20,6BM4,2,2025-08-29,11
20,6BM4,2,2025-09-12,19
20,6BM4,2,2025-09-26,94
20,6BM4,2,2025-10-10,66
20,6BM4,2,2025-10-17,20
20,6BM4,2,2025-10-24,9
20,6BM4,2,2025-11-14,18
20,6BM4,2,2025-11-28,31
20,6BM4,2,2025-12-12,15
20,6BM4,2,2025-12-19,29
20,6BM4,2,2025-12-26,28
20,6BM4,3,2025-01-17,41
20,6BM4,3,2025-01-24,26
20,6BM4,3,2025-01-31,15
20,6BM4,3,2025-02-07,22
20,6BM4,3,2025-02-14,16
20,6BM4,3,2025-02-21,20
20,6BM4,3,2025-02-28,35
20,6BM4,3,2025-03-07,29
20,6BM4,3,2025-03-14,6
20,6BM4,3,2025-03-21,42
20,6BM4,3,2025-03-28,135
20,6BM4,3,2025-04-11,354
20,6BM4,3,2025-05-16,15
20,6BM4,3,2025-05-23,19
20,6BM4,3,2025-05-30,22
20,6BM4,3,2025-06-27,17
20,6BM4,3,2025-07-11,16
20,6BM4,3,2025-07-18,329
20,6BM4,3,2025-07-25,11
20,6BM4,3,2025-08-22,18
20,6BM4,3,2025-08-29,11
20,6BM4,3,2025-09-12,19
20,6BM4,3,2025-09-26,94
20,6BM4,3,2025-10-10,66
20,6BM4,3,2025-10-17,20
20,6BM4,3,2025-10-24,9
20,6BM4,3,2025-11-14,18
20,6BM4,3,2025-11-28,31
20,6BM4,3,2025-12-12,15
20,6BM4,3,2025-12-19,29
20,6BM4,3,2025-12-26,28
20,6MB4,1,2025-01-17,39
20,6MB4,1,2025-01-24,37
20,6MB4,1,2025-01-31,17
20,6MB4,1,2025-02-14,25
20,6MB4,1,2025-04-11,31
20,6MB4,1,2025-04-18,11
20,6MB4,1,2025-04-25,28
20,6MB4,1,2025-05-16,23
20,6MB4,1,2025-05-23,18
20,6MB4,1,2025-05-30,20
20,6MB4,1,2025-06-27,22
20,6MB4,1,2025-07-11,17
20,6MB4,1,2025-07-18,16
20,6MB4,1,2025-07-25,23
20,6MB4,1,2025-08-22,29
20,6MB4,1,2025-08-29,26
20,6MB4,1,2025-09-12,15
20,6MB4,1,2025-09-26,12
20,6MB4,1,2025-10-10,41
20,6MB4,1,2025-10-17,5
20,6MB4,1,2025-11-14,35
20,6MB4,1,2025-11-28,24
20,6MB4,1,2025-12-12,36
20,6MB4,1,2025-12-19,18
20,6MB4,1,2025-12-26,23
20,6MB4,2,2025-01-17,39
20,6MB4,2,2025-01-24,37
20,6MB4,2,2025-01-31,17
20,6MB4,2,2025-02-14,25
20,6MB4,2,2025-04-11,31
20,6MB4,2,2025-04-18,11
20,6MB4,2,2025-04-25,28
20,6MB4,2,2025-05-16,23
20,6MB4,2,2025-05-23,18
20,6MB4,2,2025-05-30,20
20,6MB4,2,2025-06-27,22
20,6MB4,2,2025-07-11,17
20,6MB4,2,2025-07-18,16
20,6MB4,2,2025-07-25,23
20,6MB4,2,2025-08-22,29
20,6MB4,2,2025-08-29,26
20,6MB4,2,2025-09-12,15
20,6MB4,2,2025-09-26,12
20,6MB4,2,2025-10-10,41
20,6MB4,2,2025-10-17,5
20,6MB4,2,2025-11-14,35
20,6MB4,2,2025-11-28,24
20,6MB4,2,2025-12-12,36
20,6MB4,2,2025-12-19,18
20,6MB4,2,2025-12-26,23
20,7BM4,1,2025-01-18,167
20,7BM4,1,2025-01-25,23
20,7BM4,1,2025-02-15,12
20,7BM4,1,2025-05-17,7
20,7BM4,1,2025-07-12,13
20,7BM4,1,2025-10-11,16
20,7BM4,1,2025-11-22,23
20,7BM4,1,2025-12-13,14
20,7BM4,1,2025-12-20,25
20,7BM4,1,2025-12-27,32
20,7BM4,2,2025-01-18,167
20,7BM4,2,2025-01-25,23
20,7BM4,2,2025-02-15,12
20,7BM4,2,2025-05-17,7
20,7BM4,2,2025-07-12,13
20,7BM4,2,2025-10-11,16
20,7BM4,2,2025-11-22,23
20,7BM4,2,2025-12-13,14
20,7BM4,2,2025-12-20,25
20,7BM4,2,2025-12-27,32
20,7BM4,3,2025-01-18,167
20,7BM4,3,2025-01-25,23
20,7BM4,3,2025-02-15,12
20,7BM4,3,2025-05-17,7
20,7BM4,3,2025-07-12,13
20,7BM4,3,2025-10-11,16
20,7BM4,3,2025-11-22,23
20,7BM4,3,2025-12-13,14
20,7BM4,3,2025-12-20,25
20,7BM4,3,2025-12-27,32
20,7MB4,1,2025-01-18,65
20,7MB4,1,2025-01-25,71
20,7MB4,1,2025-02-15,55
20,7MB4,1,2025-02-22,58
20,7MB4,1,2025-03-22,13
20,7MB4,1,2025-04-12,28
20,7MB4,1,2025-04-19,34
20,7MB4,1,2025-04-26,13
20,7MB4,1,2025-05-10,21
20,7MB4,1,2025-05-17,17
20,7MB4,1,2025-05-24,9
20,7MB4,1,2025-05-31,10
20,7MB4,1,2025-06-28,59
20,7MB4,1,2025-07-19,1
20,7MB4,1,2025-07-26,85
20,7MB4,1,2025-08-23,26
20,7MB4,1,2025-08-30,26
20,7MB4,1,2025-09-13,18
20,7MB4,1,2025-09-27,95
20,7MB4,1,2025-10-11,39
20,7MB4,1,2025-10-18,1
20,7MB4,1,2025-11-15,28
20,7MB4,1,2025-11-29,16
20,7MB4,1,2025-12-13,24
20,7MB4,1,2025-12-20,43
20,7MB4,1,2025-12-27,59
20,7MB4,2,2025-01-18,64
20,7MB4,2,2025-01-25,67
20,7MB4,2,2025-02-15,55
20,7MB4,2,2025-02-22,54
20,7MB4,2,2025-04-12,28
20,7MB4,2,2025-04-19,30
20,7MB4,2,2025-05-10,5
20,7MB4,2,2025-05-17,7
20,7MB4,2,2025-06-28,59
20,7MB4,2,2025-07-26,85
20,7MB4,2,2025-08-23,26
20,7MB4,2,2025-08-30,24
20,7MB4,2,2025-09-13,18
20,7MB4,2,2025-09-27,95
20,7MB4,2,2025-10-11,30
20,7MB4,2,2025-11-15,24
20,7MB4,2,2025-11-29,13
20,7MB4,2,2025-12-13,20
20,7MB4,2,2025-12-20,40
20,7MB4,2,2025-12-27,56
20,7MB4,3,2025-01-18,65
20,7MB4,3,2025-01-25,71
20,7MB4,3,2025-02-15,55
20,7MB4,3,2025-02-22,58
20,7MB4,3,2025-03-22,13
20,7MB4,3,2025-04-12,28
20,7MB4,3,2025-04-19,34
20,7MB4,3,2025-04-26,13
20,7MB4,3,2025-05-10,21
20,7MB4,3,2025-05-17,17
20,7MB4,3,2025-05-24,9
20,7MB4,3,2025-05-31,10
20,7MB4,3,2025-06-28,59
20,7MB4,3,2025-07-19,1
20,7MB4,3,2025-07-26,85
20,7MB4,3,2025-08-23,26
20,7MB4,3,2025-08-30,26
20,7MB4,3,2025-09-13,18
20,7MB4,3,2025-09-27,95
20,7MB4,3,2025-10-11,39
20,7MB4,3,2025-10-18,1
20,7MB4,3,2025-11-15,28
20,7MB4,3,2025-11-29,16
20,7MB4,3,2025-12-13,24
20,7MB4,3,2025-12-20,43
20,7MB4,3,2025-12-27,59
30,3BM4,3,2025-09-23,1
30,3MB5,1,2025-10-07,14
30,3MB5,2,2025-10-07,14
30,3MB5,3,2025-02-04,2
30,3MB5,3,2025-02-25,2
30,3MB5,3,2025-10-07,14
30,4BM4,1,2025-09-24,3
30,4BM4,2,2025-09-24,3
30,5BM4,1,2025-09-25,2
30,5BM4,2,2025-09-25,2
30,6BM4,1,2025-09-26,3
30,6BM4,2,2025-09-26,3
30,6BM4,3,2025-09-26,3
40,2BM4,1,2025-01-13,6
40,2BM4,1,2025-01-20,9
