TRAIN_NAME,TRAIN,ORIGIN,SERVICE,WAGON_CLASS,NUM_WAGONS,LEG_NUM
7MB4,7MB4SFT,SFT,6AB6,RRAY,1,3
7MB4,7MB4SFT,SFT,6AB6,SQTY,8,3
7MB4,7MB4SFT,SFT,7EB1,RQJW,4,3
7MB4,7MB4SFT,SFT,7MB4,SQTY,3,3
7MB4,7MB4SFT,SFT,7MB4,RRQY,3,3
7MB4,7MB4SFT,SFT,7MB4,RRAY,5,3
7MB4,7MB4SFT,SFT,7MB4,RQSY,1,3
7MB4,7MB4SFT,SFT,7MB4,RQJW,4,3
7MB4,7MB4SFT,SFT,NR3,NR,3,3
7SB3,7SB3SFT,SFT,4MNQ,RQSY,5,1
7SB3,7SB3SFT,SFT,4PNINF,4PNINF,1,1
7SB3,7SB3SFT,SFT,7SBATM,7SBATM,1,1
7SB3,7SB3SFT,SFT,7SN2,RQSY,6,1
7SB3,7SB3SFT,SFT,NR3,NR,3,1
7SM2,7SM2SFT,SFT,5BM6,RRAY,4,1
7SM2,7SM2SFT,SFT,5BM6,SQTY,5,1
7SM2,7SM2SFT,SFT,5NMQ,RQSY,5,1
7SM2,7SM2SFT,SFT,6BE2,RQJW,4,1
7SM2,7SM2SFT,SFT,6SA5,SQTY,3,1
7SM2,7SM2SFT,SFT,6SA5,RRAY,3,1
7SM2,7SM2SFT,SFT,7SM5,RKLY,5,1
7SM2,7SM2SFT,SFT,7SM5,RQJW,3,1
7SM2,7SM2SFT,SFT,7SM5,RRAY,2,1
7SM2,7SM2SFT,SFT,NR4,NR,4,1
7SP5,7SP5SFT,SFT,6BP5,RQSY,2,1
7SP5,7SP5SFT,SFT,6BP5,RRQY,2,1
7SP5,7SP5SFT,SFT,6BP5,RRAY,8,1
7SP5,7SP5SFT,SFT,7SP5,RQSY,7,1
7SP5,7SP5SFT,SFT,7SP5,RQJW,1,1
7SP5,7SP5SFT,SFT,7SP5FUEL,RQSY,1,1
7SP5,7SP5SFT,SFT,NR3,NR,3,1
7SP7,7SP7SFT,SFT,5BP5,RRAY,3,1
7SP7,7SP7SFT,SFT,5BP5,RQJW,1,1
7SP7,7SP7SFT,SFT,5BP5,RQSY,3,1
7SP7,7SP7SFT,SFT,5BPE,RQSY,2,1
7SP7,7SP7SFT,SFT,5BPE,RRAY,1,1
7SP7,7SP7SFT,SFT,6SP1,RRYY,1,1
7SP7,7SP7SFT,SFT,6SP1,RRQY,1,1
7SP7,7SP7SFT,SFT,6SPE,RRQY,4,1
7SP7,7SP7SFT,SFT,6SPS,RRQY,1,1
7SP7,7SP7SFT,SFT,6SPS,RRYY,3,1
7SP7,7SP7SFT,SFT,7SP7FUEL,RQSY,1,1
7SP7,7SP7SFT,SFT,NR4,NR,4,1
7YN2,7YN2SFT,SFT,1SN2,RQSY,3,5
7YN2,7YN2SFT,SFT,4PN2,RQSY,3,5
